value,position,phase,recall_prob
22,18,interference,0.14841270446777344
22,19,interference,0.15015873312950134
22,20,interference,0.14888888597488403
22,21,interference,0.15150794386863708
22,22,interference,0.14698413014411926
22,23,interference,0.15333333611488342
22,24,interference,0.1520634889602661
22,25,interference,0.15023809671401978
22,26,interference,0.1525396853685379
22,27,interference,0.14468254148960114
22,28,interference,0.1505555510520935
22,29,interference,0.14992062747478485
22,30,interference,0.14388889074325562
22,31,interference,0.144841268658638
22,32,interference,0.1411111056804657
22,33,interference,0.19055555760860443
22,34,interference,0.16531746089458466
22,35,interference,0.15214285254478455
22,36,interference,0.14793650805950165
22,37,interference,0.1584920585155487
22,38,interference,0.14944444596767426
22,39,interference,0.14777778089046478
22,40,interference,0.15174603462219238
22,41,interference,0.15547619760036469
22,42,interference,0.1512698382139206
22,43,interference,0.14380952715873718
22,44,interference,0.14825396239757538
22,45,interference,0.15087302029132843
22,46,interference,0.14896824955940247
22,47,interference,0.1455555558204651
22,48,interference,0.14968253672122955
24,1,film,0.23777778446674347
24,2,film,0.2058730125427246
24,3,film,0.1892063468694687
24,4,film,0.17888888716697693
24,5,film,0.1733333319425583
24,6,film,0.16341270506381989
24,7,film,0.16380952298641205
24,8,film,0.1599999964237213
24,9,film,0.16309523582458496
24,10,film,0.15611110627651215
24,11,film,0.16111111640930176
24,12,film,0.15412698686122894
24,13,film,0.1580158770084381
24,14,film,0.15769840776920319
24,15,film,0.15222221612930298
24,16,film,0.1512698382139206
24,17,interference,0.15412698686122894
24,18,interference,0.14896824955940247
24,19,interference,0.14365079998970032
24,20,interference,0.14777778089046478
24,21,interference,0.14253968000411987
24,22,interference,0.14912697672843933
24,23,interference,0.14444445073604584
24,24,interference,0.14269840717315674
24,25,interference,0.15134920179843903
24,26,interference,0.14047619700431824
24,27,interference,0.14325396716594696
24,28,interference,0.14896824955940247
24,29,interference,0.1492857187986374
24,30,interference,0.14492063224315643
24,31,interference,0.14269840717315674
24,32,interference,0.1428571492433548
24,33,interference,0.1842857152223587
24,34,interference,0.162222221493721
24,35,interference,0.15317460894584656
24,36,interference,0.15595237910747528
24,37,interference,0.14492063224315643
24,38,interference,0.1446031779050827
24,39,interference,0.14317460358142853
24,40,interference,0.1403968185186386
24,41,interference,0.14380952715873718
24,42,interference,0.1415873020887375
24,43,interference,0.14865079522132874
24,44,interference,0.1430952399969101
24,45,interference,0.14142857491970062
24,46,interference,0.1428571492433548
24,47,interference,0.1500793695449829
24,48,interference,0.14666666090488434
26,1,film,0.2336507886648178
26,2,film,0.2041269838809967
26,3,film,0.1899999976158142
26,4,film,0.17531746625900269
26,5,film,0.1649206280708313
26,6,film,0.1629365086555481
26,7,film,0.153253972530365
26,8,film,0.15492063760757446
26,9,film,0.14984126389026642
26,10,film,0.15087302029132843
26,11,film,0.1495238095521927
26,12,film,0.15357142686843872
26,13,film,0.14674602448940277
26,14,film,0.1488095223903656
26,15,film,0.15222221612930298
26,16,film,0.1433333307504654
26,17,interference,0.14388889074325562
26,18,interference,0.14222222566604614
26,19,interference,0.14182539284229279
26,20,interference,0.13523809611797333
26,21,interference,0.14047619700431824
26,22,interference,0.14222222566604614
26,23,interference,0.13753968477249146
26,24,interference,0.13634920120239258
26,25,interference,0.13674603402614594
26,26,interference,0.1401587277650833
26,27,interference,0.136428564786911
26,28,interference,0.1386507898569107
26,29,interference,0.1388888955116272
26,30,interference,0.14007936418056488
26,31,interference,0.13880951702594757
26,32,interference,0.13103175163269043
26,33,interference,0.18023809790611267
26,34,interference,0.15571428835391998
26,35,interference,0.14499999582767487
26,36,interference,0.1470634937286377
26,37,interference,0.14365079998970032
26,38,interference,0.1430952399969101
26,39,interference,0.14396825432777405
26,40,interference,0.14174602925777435
26,41,interference,0.14373016357421875
26,42,interference,0.1403968185186386
26,43,interference,0.1401587277650833
26,44,interference,0.14619047939777374
26,45,interference,0.14499999582767487
26,46,interference,0.13944444060325623
26,47,interference,0.13484126329421997
26,48,interference,0.14230158925056458
28,1,film,0.2373809516429901
28,2,film,0.19896824657917023
28,3,film,0.18238095939159393
28,4,film,0.1758730113506317
28,5,film,0.15976190567016602
28,6,film,0.15285713970661163
28,7,film,0.15309524536132812
28,8,film,0.1530158668756485
28,9,film,0.14960317313671112
28,10,film,0.15198412537574768
28,11,film,0.15095238387584686
28,12,film,0.14896824955940247
28,13,film,0.14714285731315613
28,14,film,0.1441269814968109
28,15,film,0.14365079998970032
28,16,film,0.14920635521411896
28,17,interference,0.1415873020887375
28,18,interference,0.14031745493412018
28,19,interference,0.14301587641239166
28,20,interference,0.13396824896335602
28,21,interference,0.14055556058883667
28,22,interference,0.13873015344142914
28,23,interference,0.14277777075767517
28,24,interference,0.14103174209594727
28,25,interference,0.13611111044883728
28,26,interference,0.1373809576034546
28,27,interference,0.13349206745624542
28,28,interference,0.1371428519487381
28,29,interference,0.13436508178710938
28,30,interference,0.13611111044883728
28,31,interference,0.13880951702594757
28,32,interference,0.13349206745624542
28,33,interference,0.17079365253448486
28,34,interference,0.15365079045295715
28,35,interference,0.14571428298950195
28,36,interference,0.14095237851142883
28,37,interference,0.1435714215040207
28,38,interference,0.1346825361251831
28,39,interference,0.13634920120239258
28,40,interference,0.1384126991033554
28,41,interference,0.1408730149269104
28,42,interference,0.13388888537883759
28,43,interference,0.13801586627960205
28,44,interference,0.1353968232870102
28,45,interference,0.1331745982170105
28,46,interference,0.1349206417798996
28,47,interference,0.13746032118797302
28,48,interference,0.13658730685710907
30,1,film,0.22880952060222626
30,2,film,0.19428572058677673
30,3,film,0.17738094925880432
30,4,film,0.16500000655651093
30,5,film,0.16206349432468414
30,6,film,0.15738095343112946
30,7,film,0.1565079391002655
30,8,film,0.14626984298229218
30,9,film,0.1503174602985382
30,10,film,0.1386507898569107
30,11,film,0.14428570866584778
30,12,film,0.1435714215040207
30,13,film,0.14817459881305695
30,14,film,0.14650793373584747
30,15,film,0.14523810148239136
30,16,film,0.14341269433498383
30,17,interference,0.13801586627960205
30,18,interference,0.13976190984249115
30,19,interference,0.14182539284229279
30,20,interference,0.13523809611797333
30,21,interference,0.13746032118797302
30,22,interference,0.13571429252624512
30,23,interference,0.13333334028720856
30,24,interference,0.13658730685710907
30,25,interference,0.13547618687152863
30,26,interference,0.13484126329421997
30,27,interference,0.13746032118797302
30,28,interference,0.13277778029441833
30,29,interference,0.13198412954807281
30,30,interference,0.1346825361251831
30,31,interference,0.1304761916399002
30,32,interference,0.12206349521875381
30,33,interference,0.17007936537265778
30,34,interference,0.15095238387584686
30,35,interference,0.1393650770187378
30,36,interference,0.14047619700431824
30,37,interference,0.1386507898569107
30,38,interference,0.13857142627239227
30,39,interference,0.130952388048172
30,40,interference,0.13571429252624512
30,41,interference,0.1326984167098999
30,42,interference,0.13087300956249237
30,43,interference,0.14420634508132935
30,44,interference,0.1413492113351822
30,45,interference,0.13412699103355408
30,46,interference,0.13396824896335602
30,47,interference,0.13531745970249176
30,48,interference,0.1302381008863449
32,1,film,0.22420634329319
32,2,film,0.18904761970043182
32,3,film,0.17468254268169403
32,4,film,0.16761904954910278
32,5,film,0.15968254208564758
32,6,film,0.14944444596767426
32,7,film,0.15158730745315552
32,8,film,0.14142857491970062
32,9,film,0.1381746083498001
32,10,film,0.14079365134239197
32,11,film,0.14515872299671173
32,12,film,0.14182539284229279
32,13,film,0.1384126991033554
32,14,film,0.1403968185186386
32,15,film,0.14230158925056458
32,16,film,0.1373809576034546
32,17,interference,0.13285714387893677
32,18,interference,0.13380952179431915
32,19,interference,0.1311904788017273
32,20,interference,0.1329365074634552
32,21,interference,0.130952388048172
32,22,interference,0.1344444453716278
32,23,interference,0.1342063546180725
32,24,interference,0.13507936894893646
32,25,interference,0.13500000536441803
32,26,interference,0.1304761916399002
32,27,interference,0.13055555522441864
32,28,interference,0.1304761916399002
32,29,interference,0.13722221553325653
32,30,interference,0.1272222250699997
32,31,interference,0.12880952656269073
32,32,interference,0.12865079939365387
32,33,interference,0.1653968244791031
32,34,interference,0.15182539820671082
32,35,interference,0.13944444060325623
32,36,interference,0.1376190483570099
32,37,interference,0.13500000536441803
32,38,interference,0.13325396180152893
32,39,interference,0.12801587581634521
32,40,interference,0.136428564786911
32,41,interference,0.13007935881614685
32,42,interference,0.13523809611797333
32,43,interference,0.1336507946252823
32,44,interference,0.1314285695552826
32,45,interference,0.12999999523162842
32,46,interference,0.12833333015441895
32,47,interference,0.1322222203016281
32,48,interference,0.13404761254787445
