value,position,phase,recall_prob
1.3333333333333333,32,break,0.1512698382139206
1.3333333333333333,33,interference,0.2561904788017273
1.3333333333333333,34,interference,0.2547619044780731
1.3333333333333333,35,interference,0.2544444501399994
1.3333333333333333,36,interference,0.2532539665699005
1.3333333333333333,37,interference,0.25531744956970215
1.3333333333333333,38,interference,0.25357142090797424
1.3333333333333333,39,interference,0.2509523928165436
1.3333333333333333,40,interference,0.2547619044780731
1.3333333333333333,41,interference,0.24944444000720978
1.3333333333333333,42,interference,0.24904762208461761
1.3333333333333333,43,interference,0.24373015761375427
1.3333333333333333,44,interference,0.25531744956970215
1.3333333333333333,45,interference,0.23968254029750824
1.3333333333333333,46,interference,0.23515872657299042
1.3333333333333333,47,interference,0.22634920477867126
1.3333333333333333,48,interference,0.23023809492588043
1.3333333333333333,49,filler,0.1999206393957138
1.3333333333333333,50,filler,0.1780952364206314
1.3333333333333333,51,filler,0.17722222208976746
1.3333333333333333,52,filler,0.17000000178813934
1.3333333333333333,53,filler,0.16904762387275696
1.3333333333333333,54,filler,0.162222221493721
1.3333333333333333,55,filler,0.16968253254890442
1.3333333333333333,56,filler,0.16214285790920258
1.3333333333333333,57,filler,0.16484126448631287
1.3333333333333333,58,filler,0.1733333319425583
1.3333333333333333,59,filler,0.1812698394060135
1.3333333333333333,60,filler,0.1934920698404312
1.3333333333333333,61,filler,0.20888888835906982
1.3333333333333333,62,filler,0.24809524416923523
1.3333333333333333,63,filler,0.35182538628578186
1.3333333333333333,64,filler,0.578253984451294
1.6666666666666665,1,film,0.29603174328804016
1.6666666666666665,2,film,0.22722221910953522
1.6666666666666665,3,film,0.19896824657917023
1.6666666666666665,4,film,0.18039682507514954
1.6666666666666665,5,film,0.16904762387275696
1.6666666666666665,6,film,0.16500000655651093
1.6666666666666665,7,film,0.1679365038871765
1.6666666666666665,8,film,0.1582539677619934
1.6666666666666665,9,film,0.16277778148651123
1.6666666666666665,10,film,0.16126984357833862
1.6666666666666665,11,film,0.16015872359275818
1.6666666666666665,12,film,0.1653968244791031
1.6666666666666665,13,film,0.15738095343112946
1.6666666666666665,14,film,0.15706349909305573
1.6666666666666665,15,film,0.16325396299362183
1.6666666666666665,16,film,0.1545238047838211
1.6666666666666665,17,break,0.14476190507411957
1.6666666666666665,18,break,0.14499999582767487
1.6666666666666665,19,break,0.14396825432777405
1.6666666666666665,20,break,0.14547619223594666
1.6666666666666665,21,break,0.1450793594121933
1.6666666666666665,22,break,0.1421428620815277
1.6666666666666665,23,break,0.13857142627239227
1.6666666666666665,24,break,0.1430952399969101
1.6666666666666665,25,break,0.14198412001132965
1.6666666666666665,26,break,0.1369047611951828
1.6666666666666665,27,break,0.1435714215040207
1.6666666666666665,28,break,0.14277777075767517
1.6666666666666665,29,break,0.1401587277650833
1.6666666666666665,30,break,0.14031745493412018
1.6666666666666665,31,break,0.14325396716594696
1.6666666666666665,32,break,0.13777777552604675
1.6666666666666665,33,interference,0.2817460298538208
1.6666666666666665,34,interference,0.27888888120651245
1.6666666666666665,35,interference,0.28658729791641235
1.6666666666666665,36,interference,0.28809523582458496
1.6666666666666665,37,interference,0.2899206280708313
1.6666666666666665,38,interference,0.2903968393802643
1.6666666666666665,39,interference,0.2825396955013275
1.6666666666666665,40,interference,0.2888889014720917
1.6666666666666665,41,interference,0.2869841158390045
1.6666666666666665,42,interference,0.2832539677619934
1.6666666666666665,43,interference,0.28238093852996826
1.6666666666666665,44,interference,0.2790476083755493
1.6666666666666665,45,interference,0.2676190435886383
1.6666666666666665,46,interference,0.2621428668498993
1.6666666666666665,47,interference,0.2656349241733551
1.6666666666666665,48,interference,0.25206348299980164
1.6666666666666665,49,filler,0.18706348538398743
1.6666666666666665,50,filler,0.1661904752254486
1.6666666666666665,51,filler,0.15246032178401947
1.6666666666666665,52,filler,0.1512698382139206
1.6666666666666665,53,filler,0.15531745553016663
1.6666666666666665,54,filler,0.15198412537574768
1.6666666666666665,55,filler,0.15634921193122864
1.6666666666666665,56,filler,0.1547619104385376
1.6666666666666665,57,filler,0.15841269493103027
1.6666666666666665,58,filler,0.16412697732448578
1.6666666666666665,59,filler,0.1723809540271759
1.6666666666666665,60,filler,0.18420635163784027
1.6666666666666665,61,filler,0.20365078747272491
1.6666666666666665,62,filler,0.24063491821289062
1.6666666666666665,63,filler,0.34833332896232605
1.6666666666666665,64,filler,0.5726190209388733
2.0,1,film,0.28460317850112915
2.0,2,film,0.21190476417541504
2.0,3,film,0.18634921312332153
2.0,4,film,0.16571427881717682
2.0,5,film,0.15619046986103058
2.0,6,film,0.1465872973203659
2.0,7,film,0.14626984298229218
2.0,8,film,0.14769841730594635
2.0,9,film,0.1435714215040207
2.0,10,film,0.14698413014411926
2.0,11,film,0.1403968185186386
2.0,12,film,0.15539681911468506
2.0,13,film,0.15142856538295746
2.0,14,film,0.15261904895305634
2.0,15,film,0.14253968000411987
2.0,16,film,0.1490476131439209
2.0,17,break,0.13833333551883698
2.0,18,break,0.13611111044883728
2.0,19,break,0.1289682537317276
2.0,20,break,0.13182540237903595
2.0,21,break,0.13126984238624573
2.0,22,break,0.13087300956249237
2.0,23,break,0.13309523463249207
2.0,24,break,0.12928570806980133
2.0,25,break,0.13134920597076416
2.0,26,break,0.1287301629781723
2.0,27,break,0.1292063444852829
2.0,28,break,0.13238094747066498
2.0,29,break,0.12841269373893738
2.0,30,break,0.13031746447086334
2.0,31,break,0.13277778029441833
2.0,32,break,0.13111111521720886
2.0,33,interference,0.30444443225860596
2.0,34,interference,0.30523809790611267
2.0,35,interference,0.31587302684783936
2.0,36,interference,0.31658729910850525
2.0,37,interference,0.32031744718551636
2.0,38,interference,0.317936509847641
2.0,39,interference,0.31904762983322144
2.0,40,interference,0.3181746006011963
2.0,41,interference,0.32126984000205994
2.0,42,interference,0.3199206292629242
2.0,43,interference,0.3087301552295685
2.0,44,interference,0.3050793707370758
2.0,45,interference,0.30944445729255676
2.0,46,interference,0.3028571307659149
2.0,47,interference,0.2919047474861145
2.0,48,interference,0.2908730208873749
2.0,49,filler,0.17198412120342255
2.0,50,filler,0.15952381491661072
2.0,51,filler,0.14865079522132874
2.0,52,filler,0.14468254148960114
2.0,53,filler,0.1463492065668106
2.0,54,filler,0.14373016357421875
2.0,55,filler,0.1475396752357483
2.0,56,filler,0.14976190030574799
2.0,57,filler,0.14579364657402039
2.0,58,filler,0.1547619104385376
2.0,59,filler,0.16182540357112885
2.0,60,filler,0.17547619342803955
2.0,61,filler,0.1976984143257141
2.0,62,filler,0.2363492101430893
2.0,63,filler,0.3415079414844513
2.0,64,filler,0.5606349110603333
2.333333333333333,1,film,0.26793649792671204
2.333333333333333,2,film,0.20119047164916992
2.333333333333333,3,film,0.1669047623872757
2.333333333333333,4,film,0.1485714316368103
2.333333333333333,5,film,0.1426190435886383
2.333333333333333,6,film,0.1376190483570099
2.333333333333333,7,film,0.13388888537883759
2.333333333333333,8,film,0.13404761254787445
2.333333333333333,9,film,0.13825397193431854
2.333333333333333,10,film,0.1396031677722931
2.333333333333333,11,film,0.1366666704416275
2.333333333333333,12,film,0.13412699103355408
2.333333333333333,13,film,0.14095237851142883
2.333333333333333,14,film,0.13785713911056519
2.333333333333333,15,film,0.1386507898569107
2.333333333333333,16,film,0.1342063546180725
2.333333333333333,17,break,0.1314285695552826
2.333333333333333,18,break,0.12134920805692673
2.333333333333333,19,break,0.12539683282375336
2.333333333333333,20,break,0.12087301909923553
2.333333333333333,21,break,0.12238094955682755
2.333333333333333,22,break,0.1173015907406807
2.333333333333333,23,break,0.12039682269096375
2.333333333333333,24,break,0.12460317462682724
2.333333333333333,25,break,0.12738095223903656
2.333333333333333,26,break,0.12246032059192657
2.333333333333333,27,break,0.12928570806980133
2.333333333333333,28,break,0.12190476059913635
2.333333333333333,29,break,0.12539683282375336
2.333333333333333,30,break,0.12182539701461792
2.333333333333333,31,break,0.12119047343730927
2.333333333333333,32,break,0.12246032059192657
2.333333333333333,33,interference,0.3182539641857147
2.333333333333333,34,interference,0.32952380180358887
2.333333333333333,35,interference,0.34293651580810547
2.333333333333333,36,interference,0.34412696957588196
2.333333333333333,37,interference,0.3471428453922272
2.333333333333333,38,interference,0.35301586985588074
2.333333333333333,39,interference,0.3542063534259796
2.333333333333333,40,interference,0.35944443941116333
2.333333333333333,41,interference,0.35650792717933655
2.333333333333333,42,interference,0.3480158746242523
2.333333333333333,43,interference,0.35103175044059753
2.333333333333333,44,interference,0.3561111092567444
2.333333333333333,45,interference,0.3480158746242523
2.333333333333333,46,interference,0.3378571569919586
2.333333333333333,47,interference,0.34285715222358704
2.333333333333333,48,interference,0.3296031653881073
2.333333333333333,49,filler,0.15992063283920288
2.333333333333333,50,filler,0.1450793594121933
2.333333333333333,51,filler,0.13531745970249176
2.333333333333333,52,filler,0.13452380895614624
2.333333333333333,53,filler,0.13333334028720856
2.333333333333333,54,filler,0.136428564786911
2.333333333333333,55,filler,0.1371428519487381
2.333333333333333,56,filler,0.13587301969528198
2.333333333333333,57,filler,0.14023809134960175
2.333333333333333,58,filler,0.14587301015853882
2.333333333333333,59,filler,0.15492063760757446
2.333333333333333,60,filler,0.1659523844718933
2.333333333333333,61,filler,0.18730159103870392
2.333333333333333,62,filler,0.22452381253242493
2.333333333333333,63,filler,0.33198413252830505
2.333333333333333,64,filler,0.5507936477661133
2.6666666666666665,1,film,0.25492063164711
2.6666666666666665,2,film,0.18222221732139587
2.6666666666666665,3,film,0.15111111104488373
2.6666666666666665,4,film,0.13833333551883698
2.6666666666666665,5,film,0.12880952656269073
2.6666666666666665,6,film,0.12833333015441895
2.6666666666666665,7,film,0.12238094955682755
2.6666666666666665,8,film,0.12484127283096313
2.6666666666666665,9,film,0.12198412418365479
2.6666666666666665,10,film,0.1230158731341362
2.6666666666666665,11,film,0.12460317462682724
2.6666666666666665,12,film,0.12317460030317307
2.6666666666666665,13,film,0.12531745433807373
2.6666666666666665,14,film,0.12007936835289001
2.6666666666666665,15,film,0.12023809552192688
2.6666666666666665,16,film,0.12357142567634583
2.6666666666666665,17,break,0.11198412626981735
2.6666666666666665,18,break,0.11261904984712601
2.6666666666666665,19,break,0.11142857372760773
2.6666666666666665,20,break,0.10984127223491669
2.6666666666666665,21,break,0.1113492026925087
2.6666666666666665,22,break,0.1071428582072258
2.6666666666666665,23,break,0.11031746119260788
2.6666666666666665,24,break,0.115079365670681
2.6666666666666665,25,break,0.1093650758266449
2.6666666666666665,26,break,0.1088888868689537
2.6666666666666665,27,break,0.10587301850318909
2.6666666666666665,28,break,0.1073809489607811
2.6666666666666665,29,break,0.1091269850730896
2.6666666666666665,30,break,0.11055555194616318
2.6666666666666665,31,break,0.11047618836164474
2.6666666666666665,32,break,0.11174602806568146
2.6666666666666665,33,interference,0.3246031701564789
2.6666666666666665,34,interference,0.34261906147003174
2.6666666666666665,35,interference,0.35333332419395447
2.6666666666666665,36,interference,0.3650793731212616
2.6666666666666665,37,interference,0.3740476071834564
2.6666666666666665,38,interference,0.37785714864730835
2.6666666666666665,39,interference,0.3911111056804657
2.6666666666666665,40,interference,0.39444443583488464
2.6666666666666665,41,interference,0.3868253827095032
2.6666666666666665,42,interference,0.391349196434021
2.6666666666666665,43,interference,0.39317458868026733
2.6666666666666665,44,interference,0.3893650770187378
2.6666666666666665,45,interference,0.3896825313568115
2.6666666666666665,46,interference,0.38650792837142944
2.6666666666666665,47,interference,0.3814285695552826
2.6666666666666665,48,interference,0.3703174591064453
2.6666666666666665,49,filler,0.15396825969219208
2.6666666666666665,50,filler,0.13507936894893646
2.6666666666666665,51,filler,0.12714286148548126
2.6666666666666665,52,filler,0.12388888746500015
2.6666666666666665,53,filler,0.12388888746500015
2.6666666666666665,54,filler,0.12539683282375336
2.6666666666666665,55,filler,0.12293650954961777
2.6666666666666665,56,filler,0.12507936358451843
2.6666666666666665,57,filler,0.12976190447807312
2.6666666666666665,58,filler,0.14174602925777435
2.6666666666666665,59,filler,0.14444445073604584
2.6666666666666665,60,filler,0.1552380919456482
2.6666666666666665,61,filler,0.17579364776611328
2.6666666666666665,62,filler,0.2222222238779068
2.6666666666666665,63,filler,0.3112698495388031
2.6666666666666665,64,filler,0.5403968095779419
3.0,1,film,0.25158730149269104
3.0,2,film,0.17722222208976746
3.0,3,film,0.14301587641239166
3.0,4,film,0.13039682805538177
3.0,5,film,0.11888889223337173
3.0,6,film,0.11388888955116272
3.0,7,film,0.11341270059347153
3.0,8,film,0.11269841343164444
3.0,9,film,0.11388888955116272
3.0,10,film,0.11166666448116302
3.0,11,film,0.1148412674665451
3.0,12,film,0.1148412674665451
3.0,13,film,0.1148412674665451
3.0,14,film,0.11690476536750793
3.0,15,film,0.12095238268375397
3.0,16,film,0.10944444686174393
3.0,17,break,0.1046825423836708
3.0,18,break,0.10238095372915268
3.0,19,break,0.10380952060222626
3.0,20,break,0.1046825423836708
3.0,21,break,0.10285714268684387
3.0,22,break,0.10388889163732529
3.0,23,break,0.10261904448270798
3.0,24,break,0.10571428388357162
3.0,25,break,0.10404761880636215
3.0,26,break,0.10301586985588074
3.0,27,break,0.10444444417953491
3.0,28,break,0.10166666656732559
3.0,29,break,0.10301586985588074
3.0,30,break,0.10238095372915268
3.0,31,break,0.10388889163732529
3.0,32,break,0.10103174299001694
3.0,33,interference,0.3338888883590698
3.0,34,interference,0.3538888990879059
3.0,35,interference,0.36944442987442017
3.0,36,interference,0.38857144117355347
3.0,37,interference,0.39968255162239075
3.0,38,interference,0.39968255162239075
3.0,39,interference,0.41063493490219116
3.0,40,interference,0.4174603223800659
3.0,41,interference,0.4163492023944855
3.0,42,interference,0.4300000071525574
3.0,43,interference,0.42825397849082947
3.0,44,interference,0.4360317587852478
3.0,45,interference,0.4333333373069763
3.0,46,interference,0.4249206483364105
3.0,47,interference,0.425555557012558
3.0,48,interference,0.41555556654930115
3.0,49,filler,0.13833333551883698
3.0,50,filler,0.127460315823555
3.0,51,filler,0.11547619104385376
3.0,52,filler,0.11785714328289032
3.0,53,filler,0.11214285343885422
3.0,54,filler,0.11500000208616257
3.0,55,filler,0.11444444209337234
3.0,56,filler,0.11865079402923584
3.0,57,filler,0.1190476194024086
3.0,58,filler,0.12166666984558105
3.0,59,filler,0.1307142823934555
3.0,60,filler,0.1446031779050827
3.0,61,filler,0.16460317373275757
3.0,62,filler,0.20452381670475006
3.0,63,filler,0.30738094449043274
3.0,64,filler,0.532619059085846
